CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
90816563,2,1,1,M,20,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90817377,2,1,1,F,46,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90818112,1,1,2,F,64,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2018
90819708,2,1,1,M,33,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90819708,3,1,1,M,32,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90819758,1,1,1,M,29,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90820607,1,1,1,F,44,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90820607,2,1,1,F,38,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90821552,1,1,1,M,18,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90821552,1,2,2,-,18,5,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90821561,1,1,2,M,14,7,7,P,G,0,IMPERIAL,UNINCORPORATED,2018
90822672,1,1,1,M,40,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
9082563,1,1,4,M,30,6,1,P,V,1,IMPERIAL,EL CENTRO,2020
90826739,2,1,1,M,44,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90827008,1,1,1,F,38,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90827008,1,2,2,F,57,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2018
90827008,2,1,1,F,23,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90827024,1,1,1,F,30,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90827341,1,1,1,F,68,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90827463,2,1,1,F,27,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90827581,1,1,1,M,58,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90828393,1,1,1,M,60,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90828409,1,1,1,M,35,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90828439,1,1,2,F,18,1,3,L,G,0,IMPERIAL,EL CENTRO,2018
90828439,1,2,1,M,19,5,1,L,G,0,IMPERIAL,EL CENTRO,2018
90828439,1,3,2,F,998,1,3,L,G,0,IMPERIAL,EL CENTRO,2018
90832347,1,1,1,M,22,5,1,P,W,1,IMPERIAL,UNINCORPORATED,2018
90834808,2,1,1,M,79,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90834997,1,1,1,M,47,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90834997,2,1,1,F,53,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90836049,1,1,1,F,34,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90837882,2,1,1,F,38,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90837882,2,2,2,F,9,7,6,M,G,0,IMPERIAL,UNINCORPORATED,2018
90839419,1,1,2,M,81,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90839419,2,1,1,M,25,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90839953,1,1,1,F,24,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90841135,1,1,1,M,21,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90842435,2,1,1,F,30,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90842457,1,1,2,M,61,1,6,M,H,1,IMPERIAL,UNINCORPORATED,2018
90842457,1,2,2,M,62,5,5,M,G,0,IMPERIAL,UNINCORPORATED,2018
90842457,1,3,2,M,44,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90842457,1,4,2,M,29,6,4,M,G,0,IMPERIAL,UNINCORPORATED,2018
90842457,1,5,2,M,55,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90844541,1,1,1,F,80,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90844541,2,1,1,M,25,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90844556,1,1,1,M,21,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90844634,2,1,1,F,55,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90847587,2,1,1,F,49,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90847726,2,1,1,M,28,5,1,P,W,1,IMPERIAL,UNINCORPORATED,2018
9084788,2,1,3,F,13,3,0,P,-,0,IMPERIAL,BRAWLEY,2020
90848013,1,1,1,M,41,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90848060,1,1,1,F,20,5,1,L,B,0,IMPERIAL,UNINCORPORATED,2018
90848060,1,2,2,M,16,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2018
90848060,1,3,2,M,17,6,4,P,G,0,IMPERIAL,UNINCORPORATED,2018
90848142,1,1,1,M,27,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90848142,2,1,1,M,45,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90848632,1,1,1,M,22,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90848632,1,2,2,M,21,5,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90848642,2,1,1,M,48,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90848642,2,2,2,M,50,6,7,P,P,0,IMPERIAL,UNINCORPORATED,2018
90849919,1,1,3,M,10,6,9,-,-,-,IMPERIAL,UNINCORPORATED,2018
90850324,2,1,1,F,23,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90851611,1,1,1,F,61,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90851611,2,1,2,M,50,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90851678,2,1,1,F,41,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90852118,1,1,1,F,82,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90852118,2,1,1,M,29,7,1,P,G,0,IMPERIAL,UNINCORPORATED,2018
90852957,2,1,2,F,21,1,3,M,F,0,IMPERIAL,UNINCORPORATED,2018
90852957,2,2,1,M,22,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90853318,2,1,2,M,14,7,6,P,G,0,IMPERIAL,UNINCORPORATED,2018
90857841,1,1,1,M,25,6,1,L,H,0,IMPERIAL,UNINCORPORATED,2018
90858247,2,1,1,M,58,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90858271,1,1,1,M,33,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90858297,1,1,1,M,57,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90859879,1,1,1,M,33,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90860744,2,1,2,F,12,7,4,P,H,0,IMPERIAL,UNINCORPORATED,2018
90860744,2,2,2,F,14,7,6,P,H,0,IMPERIAL,UNINCORPORATED,2018
90860744,2,3,2,M,7,7,5,P,H,0,IMPERIAL,UNINCORPORATED,2018
90860746,1,1,1,M,33,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90860954,1,1,1,M,70,1,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90861270,1,1,1,M,20,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90861323,1,1,1,M,21,7,1,P,W,1,IMPERIAL,UNINCORPORATED,2018
90862747,1,1,1,M,29,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90862747,2,1,1,F,74,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90864370,2,1,1,M,27,6,1,P,W,1,IMPERIAL,UNINCORPORATED,2018
90868251,1,1,1,M,33,1,1,P,W,1,IMPERIAL,UNINCORPORATED,2018
90869171,2,1,1,M,51,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90869244,1,1,1,M,50,7,1,L,H,0,IMPERIAL,UNINCORPORATED,2018
90869616,1,1,1,M,81,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90869616,1,2,2,F,64,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2018
90869616,2,1,1,M,62,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90870263,1,1,1,M,50,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90870311,1,1,1,M,51,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90870311,1,2,2,M,58,7,4,P,G,0,IMPERIAL,UNINCORPORATED,2018
90870311,1,3,2,M,67,7,5,P,G,0,IMPERIAL,UNINCORPORATED,2018
90870311,1,4,2,M,27,7,6,P,G,0,IMPERIAL,UNINCORPORATED,2018
90870311,1,5,2,M,76,7,7,P,G,0,IMPERIAL,UNINCORPORATED,2018
90870311,1,6,2,M,29,7,8,P,G,0,IMPERIAL,UNINCORPORATED,2018
90870311,1,7,2,M,59,7,9,P,G,0,IMPERIAL,UNINCORPORATED,2018
90870735,1,1,2,F,19,7,4,L,G,0,IMPERIAL,UNINCORPORATED,2018
90870772,1,1,1,F,19,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90872567,1,1,1,F,37,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90872628,2,1,1,F,48,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90874160,1,1,1,F,29,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90874175,1,1,1,M,18,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90874175,2,1,1,M,64,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90875356,1,1,1,F,68,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90875356,2,1,1,M,41,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90875368,2,1,2,F,27,5,3,L,G,0,IMPERIAL,UNINCORPORATED,2018
90875368,2,2,2,M,61,5,4,P,G,0,IMPERIAL,UNINCORPORATED,2018
90875368,2,3,2,M,63,6,6,P,G,0,IMPERIAL,UNINCORPORATED,2018
90875368,2,4,1,M,28,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90875391,1,1,1,M,42,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90875901,1,1,1,F,53,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90875901,1,2,2,F,24,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2018
90875901,1,3,2,M,27,7,6,L,G,0,IMPERIAL,UNINCORPORATED,2018
90875901,2,1,1,M,22,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90876021,1,1,1,F,33,7,1,L,G,0,IMPERIAL,BRAWLEY,2018
90876021,2,1,2,F,37,6,3,M,G,0,IMPERIAL,BRAWLEY,2018
90876021,2,2,2,F,33,7,4,P,G,0,IMPERIAL,BRAWLEY,2018
90876021,2,3,2,M,53,7,5,P,G,0,IMPERIAL,BRAWLEY,2018
90876021,2,4,2,F,63,7,6,M,G,0,IMPERIAL,BRAWLEY,2018
90876512,1,1,1,M,17,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90876512,1,2,2,F,69,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2018
90876512,2,1,1,M,49,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90877071,2,1,1,M,24,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90879643,1,1,1,F,35,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
9087973,2,1,2,F,52,7,3,M,G,0,IMPERIAL,EL CENTRO,2020
9087973,2,2,1,F,61,7,1,M,G,0,IMPERIAL,EL CENTRO,2020
90881050,1,1,1,M,23,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90881552,2,1,1,F,67,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90881579,1,1,1,M,33,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
9088161,1,1,1,M,28,4,1,-,-,0,IMPERIAL,BRAWLEY,2020
9088165,2,1,1,M,57,3,1,M,G,0,IMPERIAL,BRAWLEY,2020
90881675,2,1,1,M,61,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90883089,1,1,2,M,21,7,6,P,G,0,IMPERIAL,UNINCORPORATED,2018
90883126,2,1,2,F,66,7,3,P,G,0,IMPERIAL,UNINCORPORATED,2018
90883626,1,1,1,M,45,6,1,L,H,0,IMPERIAL,UNINCORPORATED,2018
90884335,2,1,1,M,29,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90884552,1,1,1,F,50,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90884565,2,1,1,M,42,5,1,P,G,0,IMPERIAL,UNINCORPORATED,2018
90884687,1,1,1,M,77,5,1,M,H,1,IMPERIAL,UNINCORPORATED,2018
90885139,1,1,2,F,18,1,0,P,Y,1,IMPERIAL,UNINCORPORATED,2018
90885139,1,2,1,M,18,6,1,P,W,1,IMPERIAL,UNINCORPORATED,2018
90886125,1,1,1,F,19,5,1,L,H,0,IMPERIAL,UNINCORPORATED,2018
90886160,2,1,2,M,14,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90887353,2,1,2,F,7,7,6,P,G,0,IMPERIAL,UNINCORPORATED,2018
90887926,2,1,1,M,51,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90888086,1,1,1,F,41,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90889500,1,1,2,F,52,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90890399,1,1,1,M,34,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90891052,1,1,4,M,998,7,1,-,V,1,IMPERIAL,UNINCORPORATED,2018
90891244,2,1,1,F,53,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90891862,1,1,1,F,27,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90894205,1,1,1,M,71,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90894218,1,1,2,M,26,7,4,M,G,0,IMPERIAL,UNINCORPORATED,2018
90894336,1,1,1,F,27,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90894540,1,1,1,M,57,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90896683,2,1,1,F,58,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90897432,1,1,1,M,51,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90897432,2,1,1,F,55,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90897432,3,1,1,M,32,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90897432,3,2,2,F,26,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90897782,2,1,1,F,68,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90897803,2,1,2,F,54,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2019
90899931,1,1,1,M,48,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90899948,1,1,2,F,33,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2018
90899948,1,2,2,F,2,5,4,L,T,1,IMPERIAL,UNINCORPORATED,2018
90900236,1,1,1,M,59,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90900702,1,1,1,M,24,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90901451,1,1,1,M,21,6,1,P,G,0,IMPERIAL,UNINCORPORATED,2018
90901498,1,1,2,F,17,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2019
90901876,1,1,1,M,62,1,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90901876,1,2,2,M,28,5,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90902075,1,1,1,M,37,1,1,P,W,1,IMPERIAL,UNINCORPORATED,2018
90903370,1,1,1,M,41,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90903370,2,1,1,M,62,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90903393,1,1,2,F,90,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
90903683,1,1,1,F,36,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90903683,2,1,1,F,45,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90905882,1,1,2,F,73,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2019
90906996,1,1,1,M,34,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
9090768,1,1,4,M,13,2,1,P,-,0,IMPERIAL,BRAWLEY,2020
90908551,1,1,1,M,47,5,1,L,H,0,IMPERIAL,UNINCORPORATED,2019
90908726,2,1,4,M,91,1,1,-,V,1,IMPERIAL,UNINCORPORATED,2018
90909084,1,1,2,M,19,1,3,L,H,1,IMPERIAL,UNINCORPORATED,2018
90909084,1,2,1,M,27,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90912477,1,1,1,M,67,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90912584,1,1,2,F,25,5,3,M,G,0,IMPERIAL,UNINCORPORATED,2019
90912584,1,2,1,M,26,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90915148,2,1,1,F,42,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90915148,2,2,2,M,47,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
90915148,2,3,2,F,18,7,4,P,G,0,IMPERIAL,UNINCORPORATED,2019
90915148,2,4,2,F,13,7,6,P,G,0,IMPERIAL,UNINCORPORATED,2019
90915155,2,1,1,M,25,6,1,P,W,1,IMPERIAL,UNINCORPORATED,2019
90915782,1,1,1,F,42,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90915782,2,1,1,M,39,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90915935,1,1,1,M,47,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90916233,1,1,2,M,13,7,0,P,H,0,IMPERIAL,CALEXICO,2019
90916233,1,2,2,F,14,7,0,P,H,0,IMPERIAL,CALEXICO,2019
90916233,1,3,2,F,13,7,0,P,H,0,IMPERIAL,CALEXICO,2019
90916233,1,4,2,F,12,7,0,P,H,0,IMPERIAL,CALEXICO,2019
90916233,1,5,2,F,14,7,0,P,H,0,IMPERIAL,CALEXICO,2019
90916233,1,6,2,M,12,7,0,P,H,0,IMPERIAL,CALEXICO,2019
90916233,1,7,2,F,13,7,0,P,H,0,IMPERIAL,CALEXICO,2019
90916359,2,1,1,M,51,6,1,L,G,1,IMPERIAL,UNINCORPORATED,2019
90916388,1,1,1,M,38,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90917296,2,1,2,F,88,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2019
90917319,2,1,1,M,44,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90918108,1,1,1,F,37,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90918972,1,1,1,F,38,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90919398,1,1,1,M,31,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90919398,1,2,2,M,26,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
90919406,1,1,1,M,28,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90919406,2,1,1,F,29,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90919406,2,2,2,F,32,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2019
90919579,1,1,1,M,68,5,1,P,V,1,IMPERIAL,UNINCORPORATED,2019
90919579,1,2,2,F,59,5,0,P,X,1,IMPERIAL,UNINCORPORATED,2019
90920395,1,1,1,F,43,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90920733,1,1,1,M,36,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90920733,2,1,2,M,10,1,4,P,G,0,IMPERIAL,UNINCORPORATED,2018
90920733,2,2,1,F,30,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90920733,2,3,2,M,4,5,6,P,Q,0,IMPERIAL,UNINCORPORATED,2018
90920858,1,1,1,F,35,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90920858,1,2,2,F,13,7,6,L,G,0,IMPERIAL,UNINCORPORATED,2019
90921648,1,1,1,F,28,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90921648,2,1,1,F,27,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90921691,1,1,1,M,63,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90921740,2,1,1,M,37,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90922099,2,1,1,F,49,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90922524,2,1,2,M,32,7,6,P,G,0,IMPERIAL,UNINCORPORATED,2019
90923223,1,1,1,M,67,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90923535,1,1,1,M,31,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90924036,1,1,1,M,59,7,1,M,H,0,IMPERIAL,UNINCORPORATED,2019
90924362,1,1,1,M,18,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90924362,1,2,2,M,17,5,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
90924376,1,1,1,F,38,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90924376,2,1,2,F,21,6,3,P,G,0,IMPERIAL,UNINCORPORATED,2019
90925038,2,1,1,M,41,5,1,P,W,1,IMPERIAL,UNINCORPORATED,2019
90926640,1,1,1,F,34,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90926640,2,1,1,M,53,1,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90926893,2,1,1,M,21,6,1,P,W,1,IMPERIAL,UNINCORPORATED,2019
90928687,1,1,1,M,18,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90928914,1,1,1,M,60,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90929370,2,1,4,M,25,1,1,-,V,1,IMPERIAL,UNINCORPORATED,2019
90929370,2,2,2,F,23,5,2,P,X,2,IMPERIAL,UNINCORPORATED,2019
90929417,1,1,1,M,23,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90930455,1,1,1,M,59,1,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90930455,1,2,2,M,41,1,3,L,G,0,IMPERIAL,UNINCORPORATED,2018
90930455,1,3,2,M,33,1,6,P,H,0,IMPERIAL,UNINCORPORATED,2018
90930455,2,1,1,F,49,7,1,P,G,0,IMPERIAL,UNINCORPORATED,2018
90931450,1,1,1,M,27,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90931459,1,1,1,F,20,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90931478,1,1,1,M,31,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90931513,2,1,1,F,38,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90931527,1,1,1,M,43,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90931527,1,2,2,F,52,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
90931527,1,3,2,F,53,7,5,P,H,0,IMPERIAL,UNINCORPORATED,2019
90932047,1,1,1,M,80,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90932047,2,1,1,F,63,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90932336,1,1,2,M,54,1,3,M,H,2,IMPERIAL,UNINCORPORATED,2018
90932943,2,1,1,F,19,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90932967,1,1,1,M,16,6,1,L,H,0,IMPERIAL,UNINCORPORATED,2019
90933005,2,1,1,F,54,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90933606,2,1,1,F,43,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90934045,1,1,1,F,26,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90934332,1,1,1,M,40,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
9093517,2,1,2,F,21,0,3,M,G,0,IMPERIAL,BRAWLEY,2020
9093517,2,2,5,F,9,3,-,-,-,-,IMPERIAL,BRAWLEY,2020
90935575,1,1,1,M,24,5,1,B,B,1,IMPERIAL,UNINCORPORATED,2019
90939267,1,1,1,M,22,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90939286,2,1,2,F,23,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2019
90939496,1,1,1,M,21,5,1,L,E,0,IMPERIAL,UNINCORPORATED,2019
90939667,1,1,1,M,20,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90939667,2,1,1,M,66,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90939667,2,2,2,F,67,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
90940251,1,1,1,F,26,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90940476,1,1,1,M,25,7,1,P,G,0,IMPERIAL,UNINCORPORATED,2019
90941183,1,1,1,M,18,6,1,B,G,0,IMPERIAL,UNINCORPORATED,2019
90941471,1,1,2,F,14,6,4,P,G,0,IMPERIAL,UNINCORPORATED,2019
90941712,2,1,1,M,64,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90941738,1,1,1,M,36,1,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90941984,1,1,2,F,28,5,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
90941984,1,2,1,F,27,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90941997,1,1,1,M,24,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90942710,1,1,1,M,39,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90944782,1,1,1,F,50,5,1,L,G,1,IMPERIAL,UNINCORPORATED,2019
90945167,1,1,1,M,39,7,1,P,G,0,IMPERIAL,UNINCORPORATED,2019
90945167,1,2,2,M,19,7,3,P,G,0,IMPERIAL,UNINCORPORATED,2019
90946072,1,1,1,F,35,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90946072,2,1,1,M,19,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90946558,1,1,1,F,24,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90946558,1,2,2,F,28,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
90946558,1,3,2,F,59,7,4,L,G,0,IMPERIAL,UNINCORPORATED,2019
90946558,2,1,1,M,35,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90946575,2,1,1,F,28,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90948023,2,1,3,F,86,1,9,-,-,-,IMPERIAL,UNINCORPORATED,2019
90949828,2,1,2,F,20,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
90950205,2,1,1,M,23,5,1,P,W,1,IMPERIAL,UNINCORPORATED,2019
90950232,2,1,1,F,35,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90952326,1,1,1,M,21,5,1,M,H,1,IMPERIAL,UNINCORPORATED,2019
90952980,1,1,1,M,59,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90952998,1,1,1,F,20,1,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90953991,1,1,1,M,19,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90954394,1,1,1,M,27,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90955570,1,1,1,F,61,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90955570,2,1,1,M,27,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90955590,2,1,1,M,62,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
